Fecha,Tipo Entidad,Código Entidad,Código Tipo Persona,Código Sexo,Código Tipo Garantía,Código Tamaño Empresa,Código Tipo Crédito,Código Producto,Código Plazo,Monto Desembolsado,Tasa,Margen UVR,Número Desembolsos,Código Grupo Étnico,Tipo Tasa,Código Clase Deudor,Código Antiguedad,Código Rango Monto,Código CIIU,Código Municipio
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.25,0,1,7,FS,2,3,603,1084,13001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.25,0,1,7,FS,2,3,603,4711,13001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.25,0,1,7,FS,2,3,603,1313,66001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.25,0,1,7,FS,2,3,603,4721,68547
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.25,0,1,7,FS,2,3,603,1089,73001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.25,0,1,7,FS,2,3,603,1084,73168
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.25,0,1,7,FS,2,3,603,121,73319
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.25,0,1,7,FS,2,3,603,6810,76001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.25,0,1,7,FS,2,3,603,1084,76122
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.49,0,1,7,FS,1,1,603,5619,23162
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.49,0,1,7,FS,1,1,603,145,76111
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.49,0,1,7,FS,1,1,603,1084,76275
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.49,0,1,7,FS,1,2,603,1084,13001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.49,0,1,7,FS,1,2,603,4771,68081
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.49,0,1,7,FS,2,1,603,5611,25214
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2500000,52.49,0,1,7,FS,2,1,603,4799,25899
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,1410,5001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,4759,5001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,5611,5001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,4781,5837
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,9602,13001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,149,13244
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,4632,13244
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,4723,13244
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,8699,13430
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,4722,15238
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,4711,15299
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,9602,23162
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,4772,25815
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,4771,44001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,1410,50001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,5611,66001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,1084,68276
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,4759,68547
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,1084,68755
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,1,10,603,4290,85010
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,162,5001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,4642,5001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,4771,5837
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,4631,11001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,4632,11001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,4759,13430
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,4771,13657
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,9602,15299
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,1084,17380
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,1062,19548
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,4723,23464
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,4761,23466
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,1084,41001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,4721,41298
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,150,41396
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,5611,52001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,4620,52356
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,4759,52356
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,9602,68276
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,9602,68307
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,8219,73001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,4711,76001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,5621,76001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,4759,76147
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2500000,52.59,0,1,6,FS,2,10,603,9602,81001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$2500000,52.7,0,1,7,FS,1,10,603,4723,8001
2023-09-29 00:00:00,1,1,1,1,1,1,8,502,703,$2500965,51.38,0,1,7,FS,1,10,603,4711,76001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2547000,52.59,0,1,6,FS,2,10,603,9609,66170
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2560000,52.59,0,1,6,FS,2,10,603,5611,5088
2023-09-29 00:00:00,1,52,1,1,1,1,8,502,703,$2579126,49.81,0,1,7,FS,2,1,603,4642,18001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2580000,52.59,0,1,6,FS,2,10,603,1090,52320
2023-09-29 00:00:00,1,59,1,1,1,1,8,502,703,"$2582980,81",51,0,1,7,FS,2,10,603,1089,25899
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,50.25,0,1,7,FS,2,1,603,1084,50313
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,50.25,0,1,7,FS,2,1,603,1410,76001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,50.25,0,1,7,FS,2,3,603,1084,50001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,50.25,0,1,7,FS,2,3,603,5511,85010
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,51.25,0,1,7,FS,2,2,603,1084,63401
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,51.25,0,1,7,FS,2,2,603,4711,66170
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,51.25,0,1,7,FS,2,3,603,4799,8433
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,51.25,0,1,7,FS,2,3,603,1084,76001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,52.25,0,1,7,FS,1,3,603,4711,50001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,52.25,0,1,7,FS,2,1,603,4723,8001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,52.25,0,1,7,FS,2,1,603,4791,8433
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,52.25,0,1,7,FS,2,1,603,4723,8638
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,52.25,0,1,7,FS,2,2,603,1313,8372
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,52.25,0,1,7,FS,2,2,603,9602,50313
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,52.25,0,1,7,FS,2,2,603,1084,76130
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,52.25,0,1,7,FS,2,2,603,9602,85010
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,52.49,0,1,7,FS,1,1,603,4771,8001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,52.49,0,1,7,FS,1,1,603,5221,41001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,52.49,0,1,7,FS,1,2,603,149,52565
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2600000,52.49,0,1,7,FS,2,3,603,5590,25473
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2600000,52.59,0,1,6,FS,2,10,603,9609,5266
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2600000,52.59,0,1,6,FS,2,10,603,4771,11001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2600000,52.59,0,1,6,FS,2,10,603,1410,19137
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2600000,52.59,0,1,6,FS,2,10,603,5629,19548
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2600000,52.59,0,1,6,FS,2,10,603,1410,25817
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$2600000,52.7,0,1,7,FS,1,10,603,1522,68001
2023-09-29 00:00:00,1,1,1,1,1,1,8,502,703,$2600804,51.38,0,1,7,FS,1,10,603,4711,25307
2023-09-29 00:00:00,1,52,1,1,1,1,8,502,703,$2616100,47.24,0,1,7,FS,2,1,603,4774,76109
2023-09-29 00:00:00,1,52,1,1,1,1,8,502,703,$2619520,47.88,0,1,7,FS,2,2,603,6820,17524
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2650000,52.25,0,1,7,FS,2,1,603,1313,76001
2023-09-29 00:00:00,1,59,1,1,1,1,8,502,703,"$2683757,56",51,0,1,7,FS,2,10,603,1084,52001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2694000,52.59,0,1,6,FS,2,10,603,90,5042
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$2700000,39.65,0,1,7,FS,1,2,603,9602,5001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2700000,50.25,0,1,7,FS,2,2,603,4642,19698
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2700000,50.25,0,1,7,FS,2,3,603,1410,8296
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2700000,50.25,0,1,7,FS,2,3,603,9602,23660
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2700000,50.25,0,1,7,FS,2,3,603,1084,41298
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2700000,50.59,0,2,6,FS,1,10,602,4711,76001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2700000,51.25,0,1,7,FS,2,2,603,145,86001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2700000,51.25,0,1,7,FS,2,3,603,1084,73001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2700000,52.25,0,1,7,FS,2,2,603,141,52585
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2700000,52.25,0,1,7,FS,2,2,603,1410,63001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2700000,52.36,0,2,7,FS,1,3,602,5590,11001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2700000,52.36,0,2,7,FS,1,3,602,9602,76834
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2700000,52.49,0,1,7,FS,1,1,603,4755,17380
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2700000,52.49,0,1,7,FS,1,3,603,5590,68307
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2700000,52.49,0,1,7,FS,1,3,603,122,86001
2023-09-29 00:00:00,1,1,1,1,1,1,8,502,703,$2701286,51.38,0,1,7,FS,1,10,603,4711,76109
2023-09-29 00:00:00,1,59,1,1,1,1,8,502,703,"$2740245,16",51,0,1,7,FS,2,10,603,123,76828
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2746000,52.59,0,1,6,FS,2,10,603,1084,68547
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2750000,52.25,0,1,7,FS,2,2,603,121,68307
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2750000,52.25,0,1,7,FS,2,2,603,4799,76130
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2750000,52.59,0,1,6,FS,2,10,603,4721,68547
2023-09-29 00:00:00,1,52,1,1,1,1,8,502,703,$2751300,52.39,0,1,7,FS,1,2,603,123,66594
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2767370,52.59,0,1,6,FS,2,10,603,4771,5376
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$2800000,43.65,0,1,7,FS,1,10,603,9602,25754
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2800000,51.25,0,1,7,FS,2,1,603,4645,19001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2800000,51.25,0,1,7,FS,2,2,603,124,19698
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2800000,52.25,0,1,7,FS,2,1,603,4771,19001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2800000,52.25,0,1,7,FS,2,1,603,4732,76248
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2800000,52.25,0,1,7,FS,2,2,603,4771,73001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2800000,52.25,0,1,7,FS,2,3,603,4799,11001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2800000,52.25,0,1,7,FS,2,3,603,1084,15238
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2800000,52.25,0,1,7,FS,2,3,603,1089,15238
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$2800000,52.49,0,1,7,FS,1,3,603,4711,19001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2800000,52.59,0,1,6,FS,1,10,603,1521,47555
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2800000,52.59,0,1,6,FS,2,10,603,1392,5001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$2800000,52.7,0,1,7,FS,1,10,603,4632,68001
2023-09-29 00:00:00,1,59,1,1,1,1,8,502,703,"$2815305,35",51,0,1,7,FS,2,10,603,4772,52838
2023-09-29 00:00:00,1,59,1,1,1,1,8,502,703,"$2834236,85",51,0,1,7,FS,2,10,603,1089,41001
2023-09-29 00:00:00,1,52,1,1,1,1,8,502,703,$2836000,47.88,0,1,7,FS,2,3,603,7729,63001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$2839000,52.59,0,1,6,FS,2,10,603,1410,17001
2023-09-29 00:00:00,1,59,1,1,1,1,8,502,703,"$2853424,48",51,0,1,7,FS,2,10,603,5629,76834
2023-09-29 00:00:00,1,52,1,1,1,1,8,502,703,$2876320,52.39,0,1,7,FS,1,3,603,4711,17174
2023-09-29 00:00:00,1,59,1,1,1,1,8,502,703,"$2909707,96",51,0,1,7,FS,2,10,603,1393,76828
2023-09-29 00:00:00,1,59,1,1,1,1,8,502,703,"$2981072,29",51,0,1,7,FS,2,10,603,9602,25612
2023-09-29 00:00:00,1,7,1,1,1,1,8,502,703,$3000000,28.83,0,1,7,FS,1,1,603,10,5001
2023-09-29 00:00:00,1,7,1,1,1,1,8,502,703,$3000000,28.83,0,1,7,FS,1,1,603,10,52838
2023-09-29 00:00:00,1,7,1,1,1,1,8,502,703,$3000000,28.83,0,1,7,FS,1,1,603,10,68406
2023-09-29 00:00:00,1,43,1,1,1,1,8,502,703,$3000000,29.5,0,1,7,FS,2,10,603,9602,17614
2023-09-29 00:00:00,1,7,1,1,1,1,8,502,703,$3000000,31.89,0,1,7,FS,2,1,603,10,54001
2023-09-29 00:00:00,1,7,1,1,1,1,8,502,703,$3000000,31.89,0,1,7,FS,2,1,603,10,76001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,39.65,0,1,7,FS,1,3,603,1312,41132
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,39.65,0,1,7,FS,1,10,603,1312,5001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,39.65,0,1,7,FS,1,10,603,9609,5001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,39.65,0,1,7,FS,1,10,603,1312,8001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,39.65,0,1,7,FS,1,10,603,4761,11001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,39.65,0,1,7,FS,1,10,603,1089,13001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,39.65,0,1,7,FS,1,10,603,4721,15001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,39.65,0,1,7,FS,1,10,603,1089,15806
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,39.65,0,1,7,FS,1,10,603,4719,17380
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,39.65,0,1,7,FS,1,10,603,9602,66001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,39.65,0,1,7,FS,1,10,603,1089,68547
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,40.2,0,1,7,FS,1,2,603,9609,54874
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,43.65,0,1,7,FS,1,3,603,1690,54874
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,43.65,0,1,7,FS,1,10,603,4721,25754
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,43.65,0,1,7,FS,1,10,603,9602,68001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,43.65,0,1,7,FS,1,10,603,9609,68001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,47.85,0,1,7,FS,1,10,603,1312,25473
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,47.85,0,1,7,FS,1,10,603,1410,73001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,48.5,0,1,7,FS,1,10,603,4754,11001
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,48.5,0,1,7,FS,1,10,603,1081,41298
2023-09-29 00:00:00,1,30,1,1,1,1,8,502,703,$3000000,48.5,0,1,7,FS,1,10,603,1392,41298
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,2,603,1084,47001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,2,603,1410,52356
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,2,603,5530,76001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,2,603,9602,76020
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,9602,8758
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,1089,11001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,3811,11001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,1410,19001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,9602,19001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,4620,19698
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,4721,19698
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,1089,20550
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,1410,25473
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,1410,25754
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,1410,47268
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,4721,50313
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,5590,52378
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,1084,66001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.25,0,1,7,FS,2,3,603,1084,66687
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$3000000,50.59,0,1,6,FS,1,10,603,4759,68081
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$3000000,50.59,0,1,6,FS,1,10,603,7310,76001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$3000000,50.59,0,2,6,FS,1,10,602,4759,68081
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,50.75,0,2,7,FS,2,3,602,141,52001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,1,603,5613,52001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,2,603,1084,20228
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,2,603,1084,23660
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,2,603,5512,25290
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,2,603,4771,44035
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,2,603,3811,52001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,2,603,9601,70708
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,2,603,1084,85001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,2,603,1089,85001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,3,603,4781,13001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,3,603,1410,41132
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,3,603,4723,47980
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,3,603,119,52320
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,3,603,1399,70001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.25,0,1,7,FS,2,3,603,4711,76113
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,51.75,0,2,7,FS,2,3,602,1410,13001
2023-09-29 00:00:00,1,62,1,1,1,1,8,502,703,$3000000,51.92,0,3,6,FS,1,10,601,9602,5001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,1,1,603,4773,76520
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,1,603,4771,8606
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,1,603,4711,11001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,1,603,4759,11001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,1,603,9609,13001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,1,603,1084,20001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,1,603,9602,52356
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,1,603,1089,73001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,1,603,123,73168
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,2,603,4723,11001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,2,603,5519,11001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,2,603,1410,13001
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,2,603,123,19548
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,2,603,4751,20228
2023-09-29 00:00:00,1,60,1,1,1,1,8,502,703,$3000000,52.25,0,1,7,FS,2,2,603,1391,23670
